Loadlevel,Pdg,DG Position,PLoss
0.600000,1342.592593,9, 336.032775
0.600000,1396.296296,9, 361.340824
0.600000,1450.000000,9, 387.279387
0.600000,1503.703704,9, 413.829091
0.600000,1557.407407,9, 440.971645
0.600000,1611.111111,9, 468.689756
0.600000,1664.814815,9, 496.967055
0.600000,1718.518519,9, 525.788030
0.600000,1772.222222,9, 555.137961
0.600000,1825.925926,9, 585.002870
0.600000,1879.629630,9, 615.369466
0.600000,1933.333333,9, 646.225099
0.600000,1987.037037,9, 677.557717
0.600000,2040.740741,9, 709.355832
0.600000,2094.444444,9, 741.608476
0.600000,2148.148148,9, 774.305175
0.600000,53.703704,10, 3.187903
0.600000,107.407407,10, 1.545608
0.600000,161.111111,10, 2.060467
0.600000,214.814815,10, 4.564235
0.600000,268.518519,10, 8.910245
0.600000,322.222222,10, 14.969711
0.600000,375.925926,10, 22.628807
0.600000,429.629630,10, 31.786334
0.600000,483.333333,10, 42.351834
0.600000,537.037037,10, 54.244058
0.600000,590.740741,10, 67.389695
0.600000,644.444444,10, 81.722326
0.600000,698.148148,10, 97.181545
0.600000,751.851852,10, 113.712224
0.600000,805.555556,10, 131.263882
0.600000,859.259259,10, 149.790156
0.600000,912.962963,10, 169.248345
0.600000,966.666667,10, 189.599012
0.600000,1020.370370,10, 210.805647
0.600000,1074.074074,10, 232.834370
0.600000,1127.777778,10, 255.653672
0.600000,1181.481481,10, 279.234188
0.600000,1235.185185,10, 303.548500
0.600000,1288.888889,10, 328.570957
0.600000,1342.592593,10, 354.277522
0.600000,1396.296296,10, 380.645632
0.600000,1450.000000,10, 407.654075
0.600000,1503.703704,10, 435.282876
0.600000,1557.407407,10, 463.513204
0.600000,1611.111111,10, 492.327277
0.600000,1664.814815,10, 521.708285
0.600000,1718.518519,10, 551.640316
0.600000,1772.222222,10, 582.108291
0.600000,1825.925926,10, 613.097903
0.600000,1879.629630,10, 644.595566
0.600000,1933.333333,10, 676.588360
0.600000,1987.037037,10, 709.063991
0.600000,2040.740741,10, 742.010748
0.600000,2094.444444,10, 775.417465
0.600000,2148.148148,10, 809.273487
0.600000,53.703704,11, 3.226542
0.600000,107.407407,11, 1.730173
0.600000,161.111111,11, 2.481089
0.600000,214.814815,11, 5.297326
0.600000,268.518519,11, 10.021112
0.600000,322.222222,11, 16.514582
0.600000,375.925926,11, 24.656417
0.600000,429.629630,11, 34.339182
0.600000,483.333333,11, 45.467192
0.600000,537.037037,11, 57.954782
0.600000,590.740741,11, 71.724890
0.600000,644.444444,11, 86.707893
0.600000,698.148148,11, 102.840635
0.600000,751.851852,11, 120.065610
0.600000,805.555556,11, 138.330281
0.600000,859.259259,11, 157.586494
0.600000,912.962963,11, 177.789981
0.600000,966.666667,11, 198.899935
0.600000,1020.370370,11, 220.878640
0.600000,1074.074074,11, 243.691153
0.600000,1127.777778,11, 267.305025
0.600000,1181.481481,11, 291.690058
0.600000,1235.185185,11, 316.818094
0.600000,1288.888889,11, 342.662823
0.600000,1342.592593,11, 369.199621
0.600000,1396.296296,11, 396.405400
0.600000,1450.000000,11, 424.258478
0.600000,1503.703704,11, 452.738460
0.600000,1557.407407,11, 481.826138
0.600000,1611.111111,11, 511.503392
0.600000,1664.814815,11, 541.753107
0.600000,1718.518519,11, 572.559097
0.600000,1772.222222,11, 603.906038
0.600000,1825.925926,11, 635.779402
0.600000,1879.629630,11, 668.165402
0.600000,1933.333333,11, 701.050940
0.600000,1987.037037,11, 734.423562
0.600000,2040.740741,11, 768.271410
0.600000,2094.444444,11, 802.583189
0.600000,2148.148148,11, 837.348127
0.700000,53.703704,2, 8.842860
0.700000,107.407407,2, 8.031017
0.700000,161.111111,2, 7.427816
0.700000,214.814815,2, 7.031476
0.700000,268.518519,2, 6.840245
0.700000,322.222222,2, 6.852392
0.700000,375.925926,2, 7.066214
0.700000,429.629630,2, 7.480030
0.700000,483.333333,2, 8.092185
0.700000,537.037037,2, 8.901047
0.700000,590.740741,2, 9.905005
0.700000,644.444444,2, 11.102472
0.700000,698.148148,2, 12.491883
0.700000,751.851852,2, 14.071694
0.700000,805.555556,2, 15.840382
0.700000,859.259259,2, 17.796447
0.700000,912.962963,2, 19.938406
0.700000,966.666667,2, 22.264798
0.700000,1020.370370,2, 24.774181
0.700000,1074.074074,2, 27.465133
0.700000,1127.777778,2, 30.336250
0.700000,1181.481481,2, 33.386147
0.700000,1235.185185,2, 36.613456
0.700000,1288.888889,2, 40.016829
0.700000,1342.592593,2, 43.594935
0.700000,1396.296296,2, 47.346458
0.700000,1450.000000,2, 51.270101
0.700000,1503.703704,2, 55.364584
0.700000,1557.407407,2, 59.628641
0.700000,1611.111111,2, 64.061025
0.700000,1664.814815,2, 68.660502
0.700000,1718.518519,2, 73.425855
0.700000,1772.222222,2, 78.355881
0.700000,1825.925926,2, 83.449394
0.700000,1879.629630,2, 88.705221
0.700000,1933.333333,2, 94.122203
0.700000,1987.037037,2, 99.699197
0.700000,2040.740741,2, 105.435072
0.700000,2094.444444,2, 111.328712
0.700000,2148.148148,2, 117.379013
0.700000,53.703704,3, 8.061091
0.700000,107.407407,3, 6.672194
0.700000,161.111111,3, 5.691537
0.700000,214.814815,3, 5.112390
0.700000,268.518519,3, 4.928212
0.700000,322.222222,3, 5.132642
0.700000,375.925926,3, 5.719491
0.700000,429.629630,3, 6.682739
0.700000,483.333333,3, 8.016526
0.700000,537.037037,3, 9.715146
0.700000,590.740741,3, 11.773043
0.700000,644.444444,3, 14.184804
0.700000,698.148148,3, 16.945154
0.700000,751.851852,3, 20.048954
0.700000,805.555556,3, 23.491190
0.700000,859.259259,3, 27.266976
0.700000,912.962963,3, 31.371543
0.700000,966.666667,3, 35.800240
0.700000,1020.370370,3, 40.548528
0.700000,1074.074074,3, 45.611975
0.700000,1127.777778,3, 50.986255
0.700000,1181.481481,3, 56.667141
0.700000,1235.185185,3, 62.650507
0.700000,1288.888889,3, 68.932321
0.700000,1342.592593,3, 75.508640
0.700000,1396.296296,3, 82.375613
0.700000,1450.000000,3, 89.529474
0.700000,1503.703704,3, 96.966541
0.700000,1557.407407,3, 104.683211
0.700000,1611.111111,3, 112.675961
0.700000,1664.814815,3, 120.941344
0.700000,1718.518519,3, 129.475986
0.700000,1772.222222,3, 138.276584
0.700000,1825.925926,3, 147.339906
0.700000,1879.629630,3, 156.662785
0.700000,1933.333333,3, 166.242122
0.700000,1987.037037,3, 176.074881
0.700000,2040.740741,3, 186.158085
0.700000,2094.444444,3, 196.488820
0.700000,2148.148148,3, 207.064229
0.700000,53.703704,4, 7.086289
0.700000,107.407407,4, 5.047744
0.700000,161.111111,4, 3.727958
0.700000,214.814815,4, 3.106421
0.700000,268.518519,4, 3.163605
0.700000,322.222222,4, 3.880900
0.700000,375.925926,4, 5.240554
0.700000,429.629630,4, 7.225615
0.700000,483.333333,4, 9.819888
0.700000,537.037037,4, 13.007881
0.700000,590.740741,4, 16.774770
0.700000,644.444444,4, 21.106352
0.700000,698.148148,4, 25.989016
0.700000,751.851852,4, 31.409704
0.700000,805.555556,4, 37.355881
0.700000,859.259259,4, 43.815508
0.700000,912.962963,4, 50.777012
0.700000,966.666667,4, 58.229266
0.700000,1020.370370,4, 66.161557
0.700000,1074.074074,4, 74.563573
0.700000,1127.777778,4, 83.425377
0.700000,1181.481481,4, 92.737391
0.700000,1235.185185,4, 102.490375
0.700000,1288.888889,4, 112.675414
0.700000,1342.592593,4, 123.283900
0.700000,1396.296296,4, 134.307517
0.700000,1450.000000,4, 145.738230
0.700000,1503.703704,4, 157.568268
0.700000,1557.407407,4, 169.790114
0.700000,1611.111111,4, 182.396496
0.700000,1664.814815,4, 195.380370
0.700000,1718.518519,4, 208.734914
0.700000,1772.222222,4, 222.453520
0.700000,1825.925926,4, 236.529780
0.700000,1879.629630,4, 250.957480
0.700000,1933.333333,4, 265.730594
0.700000,1987.037037,4, 280.843271
0.700000,2040.740741,4, 296.289833
0.700000,2094.444444,4, 312.064764
0.700000,2148.148148,4, 328.162708
0.700000,53.703704,5, 6.793265
0.700000,107.407407,5, 4.576020
0.700000,161.111111,5, 3.184879
0.700000,214.814815,5, 2.592897
0.700000,268.518519,5, 2.774596
0.700000,322.222222,5, 3.705861
0.700000,375.925926,5, 5.363835
0.700000,429.629630,5, 7.726832
0.700000,483.333333,5, 10.774251
0.700000,537.037037,5, 14.486505
0.700000,590.740741,5, 18.844952
0.700000,644.444444,5, 23.831827
0.700000,698.148148,5, 29.430191
0.700000,751.851852,5, 35.623878
0.700000,805.555556,5, 42.397440
0.700000,859.259259,5, 49.736110
0.700000,912.962963,5, 57.625758
0.700000,966.666667,5, 66.052851
0.700000,1020.370370,5, 75.004423
0.700000,1074.074074,5, 84.468037
0.700000,1127.777778,5, 94.431757
0.700000,1181.481481,5, 104.884122
0.700000,1235.185185,5, 115.814117
0.700000,1288.888889,5, 127.211153
0.700000,1342.592593,5, 139.065038
0.700000,1396.296296,5, 151.365962
0.700000,1450.000000,5, 164.104475
0.700000,1503.703704,5, 177.271469
0.700000,1557.407407,5, 190.858159
0.700000,1611.111111,5, 204.856070
0.700000,1664.814815,5, 219.257022
0.700000,1718.518519,5, 234.053112
0.700000,1772.222222,5, 249.236705
0.700000,1825.925926,5, 264.800419
0.700000,1879.629630,5, 280.737114
0.700000,1933.333333,5, 297.039882
0.700000,1987.037037,5, 313.702036
0.700000,2040.740741,5, 330.717098
0.700000,2094.444444,5, 348.078794
0.700000,2148.148148,5, 365.781041
0.700000,53.703704,6, 6.547184
0.700000,107.407407,6, 4.189327
0.700000,161.111111,6, 2.755784
0.700000,214.814815,6, 2.212978
0.700000,268.518519,6, 2.529369
0.700000,322.222222,6, 3.675281
0.700000,375.925926,6, 5.622752
0.700000,429.629630,6, 8.345400
0.700000,483.333333,6, 11.818298
0.700000,537.037037,6, 16.017864
0.700000,590.740741,6, 20.921762
0.700000,644.444444,6, 26.508814
0.700000,698.148148,6, 32.758910
0.700000,751.851852,6, 39.652941
0.700000,805.555556,6, 47.172730
0.700000,859.259259,6, 55.300963
0.700000,912.962963,6, 64.021140
0.700000,966.666667,6, 73.317518
0.700000,1020.370370,6, 83.175063
0.700000,1074.074074,6, 93.579410
0.700000,1127.777778,6, 104.516816
0.700000,1181.481481,6, 115.974127
0.700000,1235.185185,6, 127.938743
0.700000,1288.888889,6, 140.398582
0.700000,1342.592593,6, 153.342056
0.700000,1396.296296,6, 166.758038
0.700000,1450.000000,6, 180.635842
0.700000,1503.703704,6, 194.965191
0.700000,1557.407407,6, 209.736205
0.700000,1611.111111,6, 224.939373
0.700000,1664.814815,6, 240.565534
0.700000,1718.518519,6, 256.605863
0.700000,1772.222222,6, 273.051852
0.700000,1825.925926,6, 289.895293
0.700000,1879.629630,6, 307.128265
0.700000,1933.333333,6, 324.743120
0.700000,1987.037037,6, 342.732468
0.700000,2040.740741,6, 361.089168
0.700000,2094.444444,6, 379.806314
0.700000,2148.148148,6, 398.877226
0.700000,53.703704,7, 5.783920
0.700000,107.407407,7, 3.119287
0.700000,161.111111,7, 1.797063
0.700000,214.814815,7, 1.749499
0.700000,268.518519,7, 2.914532
0.700000,322.222222,7, 5.235131
0.700000,375.925926,7, 8.658749
0.700000,429.629630,7, 13.136835
0.700000,483.333333,7, 18.624425
0.700000,537.037037,7, 25.079780
0.700000,590.740741,7, 32.464068
0.700000,644.444444,7, 40.741090
0.700000,698.148148,7, 49.877032
0.700000,751.851852,7, 59.840254
0.700000,805.555556,7, 70.601095
0.700000,859.259259,7, 82.131706
0.700000,912.962963,7, 94.405897
0.700000,966.666667,7, 107.399001
0.700000,1020.370370,7, 121.087753
0.700000,1074.074074,7, 135.450180
0.700000,1127.777778,7, 150.465503
0.700000,1181.481481,7, 166.114047
0.700000,1235.185185,7, 182.377160
0.700000,1288.888889,7, 199.237143
0.700000,1342.592593,7, 216.677176
0.700000,1396.296296,7, 234.681267
0.700000,1450.000000,7, 253.234187
0.700000,1503.703704,7, 272.321425
0.700000,1557.407407,7, 291.929141
0.700000,1611.111111,7, 312.044122
0.700000,1664.814815,7, 332.653741
0.700000,1718.518519,7, 353.745926
0.700000,1772.222222,7, 375.309121
0.700000,1825.925926,7, 397.332260
0.700000,1879.629630,7, 419.804734
0.700000,1933.333333,7, 442.716369
0.700000,1987.037037,7, 466.057399
0.700000,2040.740741,7, 489.818444
0.700000,2094.444444,7, 513.990487
0.700000,2148.148148,7, 538.564859
0.700000,53.703704,8, 5.141155
0.700000,107.407407,8, 2.413385
0.700000,161.111111,8, 1.540194
0.700000,214.814815,8, 2.396450
0.700000,268.518519,8, 4.870957
0.700000,322.222222,8, 8.864367
0.700000,375.925926,8, 14.287478
0.700000,429.629630,8, 21.059837
0.700000,483.333333,8, 29.108577
0.700000,537.037037,8, 38.367453
0.700000,590.740741,8, 48.776023
0.700000,644.444444,8, 60.278958
0.700000,698.148148,8, 72.825454
0.700000,751.851852,8, 86.368730
0.700000,805.555556,8, 100.865593
0.700000,859.259259,8, 116.276063
0.700000,912.962963,8, 132.563046
0.700000,966.666667,8, 149.692049
0.700000,1020.370370,8, 167.630935
0.700000,1074.074074,8, 186.349696
0.700000,1127.777778,8, 205.820266
0.700000,1181.481481,8, 226.016345
0.700000,1235.185185,8, 246.913248
0.700000,1288.888889,8, 268.487771
0.700000,1342.592593,8, 290.718066
0.700000,1396.296296,8, 313.583532
0.700000,1450.000000,8, 337.064721
0.700000,1503.703704,8, 361.143245
0.700000,1557.407407,8, 385.801701
0.700000,1611.111111,8, 411.023594
0.700000,1664.814815,8, 436.793275
0.700000,1718.518519,8, 463.095880
0.700000,1772.222222,8, 489.917277
0.700000,1825.925926,8, 517.244015
0.700000,1879.629630,8, 545.063278
0.700000,1933.333333,8, 573.362848
0.700000,1987.037037,8, 602.131061
0.700000,2040.740741,8, 631.356777
0.700000,2094.444444,8, 661.029346
0.700000,2148.148148,8, 691.138577
0.700000,53.703704,9, 4.966136
0.700000,107.407407,9, 2.349592
0.700000,161.111111,9, 1.833132
0.700000,214.814815,9, 3.258209
0.700000,268.518519,9, 6.485957
0.700000,322.222222,9, 11.393924
0.700000,375.925926,9, 17.873467
0.700000,429.629630,9, 25.827660
0.700000,483.333333,9, 35.169591
0.700000,537.037037,9, 45.820968
0.700000,590.740741,9, 57.710961
0.700000,644.444444,9, 70.775241
0.700000,698.148148,9, 84.955170
0.700000,751.851852,9, 100.197122
0.700000,805.555556,9, 116.451892
0.700000,859.259259,9, 133.674211
0.700000,912.962963,9, 151.822308
0.700000,966.666667,9, 170.857548
0.700000,1020.370370,9, 190.744107
0.700000,1074.074074,9, 211.448696
0.700000,1127.777778,9, 232.940311
0.700000,1181.481481,9, 255.190026
0.700000,1235.185185,9, 278.170796
0.700000,1288.888889,9, 301.857291
0.700000,1342.592593,9, 326.225750
0.700000,1396.296296,9, 351.253846
0.700000,1450.000000,9, 376.920565
0.700000,1503.703704,9, 403.206105
0.700000,1557.407407,9, 430.091778
0.700000,1611.111111,9, 457.559920
0.700000,1664.814815,9, 485.593823
0.700000,1718.518519,9, 514.177655
0.700000,1772.222222,9, 543.296402
0.700000,1825.925926,9, 572.935810
0.700000,1879.629630,9, 603.082329
0.700000,1933.333333,9, 633.723070
0.700000,1987.037037,9, 664.845757
0.700000,2040.740741,9, 696.438686
0.700000,2094.444444,9, 728.490695
0.700000,2148.148148,9, 760.991123
0.700000,53.703704,10, 4.939930
0.700000,107.407407,10, 2.440132
0.700000,161.111111,10, 2.161212
0.700000,214.814815,10, 3.926777
0.700000,268.518519,10, 7.583429
0.700000,322.222222,10, 12.996761
0.700000,375.925926,10, 20.048214
0.700000,429.629630,10, 28.632564
0.700000,483.333333,10, 38.655913
0.700000,537.037037,10, 50.034040
0.700000,590.740741,10, 62.691059
0.700000,644.444444,10, 76.558305
0.700000,698.148148,10, 91.573399
0.700000,751.851852,10, 107.679475
0.700000,805.555556,10, 124.824512
0.700000,859.259259,10, 142.960777
0.700000,912.962963,10, 162.044345
0.700000,966.666667,10, 182.034682
0.700000,1020.370370,10, 202.894291
0.700000,1074.074074,10, 224.588401
0.700000,1127.777778,10, 247.084696
0.700000,1181.481481,10, 270.353079
0.700000,1235.185185,10, 294.365464
0.700000,1288.888889,10, 319.095592
0.700000,1342.592593,10, 344.518869
0.700000,1396.296296,10, 370.612218
0.700000,1450.000000,10, 397.353959
0.700000,1503.703704,10, 424.723683
0.700000,1557.407407,10, 452.702159
0.700000,1611.111111,10, 481.271236
0.700000,1664.814815,10, 510.413760
0.700000,1718.518519,10, 540.113501
0.700000,1772.222222,10, 570.355085
0.700000,1825.925926,10, 601.123929
0.700000,1879.629630,10, 632.406188
0.700000,1933.333333,10, 664.188705
0.700000,1987.037037,10, 696.458959
0.700000,2040.740741,10, 729.205031
0.700000,2094.444444,10, 762.415555
0.700000,2148.148148,10, 796.079691
0.700000,53.703704,11, 4.975945
0.700000,107.407407,11, 2.622069
0.700000,161.111111,11, 2.581105
0.700000,214.814815,11, 4.662422
0.700000,268.518519,11, 8.701141
0.700000,322.222222,11, 14.553497
0.700000,375.925926,11, 22.093229
0.700000,429.629630,11, 31.208722
0.700000,483.333333,11, 41.800732
0.700000,537.037037,11, 53.780533
0.700000,590.740741,11, 67.068422
0.700000,644.444444,11, 81.592475
0.700000,698.148148,11, 97.287526
0.700000,751.851852,11, 114.094301
0.700000,805.555556,11, 131.958700
0.700000,859.259259,11, 150.831181
0.700000,912.962963,11, 170.666242
0.700000,966.666667,11, 191.421969
0.700000,1020.370370,11, 213.059653
0.700000,1074.074074,11, 235.543456
0.700000,1127.777778,11, 258.840119
0.700000,1181.481481,11, 282.918713
0.700000,1235.185185,11, 307.750410
0.700000,1288.888889,11, 333.308293
0.700000,1342.592593,11, 359.567182
0.700000,1396.296296,11, 386.503478
0.700000,1450.000000,11, 414.095032
0.700000,1503.703704,11, 442.321019
0.700000,1557.407407,11, 471.161833
0.700000,1611.111111,11, 500.598986
0.700000,1664.814815,11, 530.615023
0.700000,1718.518519,11, 561.193444
0.700000,1772.222222,11, 592.318631
0.700000,1825.925926,11, 623.975783
0.700000,1879.629630,11, 656.150859
0.700000,1933.333333,11, 688.830524
0.700000,1987.037037,11, 722.002102
0.700000,2040.740741,11, 755.653527
0.700000,2094.444444,11, 789.773310
0.700000,2148.148148,11, 824.350495
0.800000,53.703704,2, 11.810714
0.800000,107.407407,2, 10.828200
0.800000,161.111111,2, 10.055811
0.800000,214.814815,2, 9.491745
0.800000,268.518519,2, 9.134227
0.800000,322.222222,2, 8.981505
0.800000,375.925926,2, 9.031857
0.800000,429.629630,2, 9.283580
0.800000,483.333333,2, 9.735001
0.800000,537.037037,2, 10.384467
0.800000,590.740741,2, 11.230349
0.800000,644.444444,2, 12.271041
0.800000,698.148148,2, 13.504960
0.800000,751.851852,2, 14.930544
0.800000,805.555556,2, 16.546254
0.800000,859.259259,2, 18.350570
0.800000,912.962963,2, 20.341994
0.800000,966.666667,2, 22.519047
0.800000,1020.370370,2, 24.880273
0.800000,1074.074074,2, 27.424233
0.800000,1127.777778,2, 30.149507
0.800000,1181.481481,2, 33.054694
0.800000,1235.185185,2, 36.138414
0.800000,1288.888889,2, 39.399301
0.800000,1342.592593,2, 42.836010
0.800000,1396.296296,2, 46.447213
0.800000,1450.000000,2, 50.231597
0.800000,1503.703704,2, 54.187868
0.800000,1557.407407,2, 58.314749
0.800000,1611.111111,2, 62.610977
0.800000,1664.814815,2, 67.075306
0.800000,1718.518519,2, 71.706507
0.800000,1772.222222,2, 76.503364
0.800000,1825.925926,2, 81.464679
0.800000,1879.629630,2, 86.589265
0.800000,1933.333333,2, 91.875954
0.800000,1987.037037,2, 97.323589
0.800000,2040.740741,2, 102.931029
0.800000,2094.444444,2, 108.697145
0.800000,2148.148148,2, 114.620825
0.800000,53.703704,3, 10.891797
0.800000,107.407407,3, 9.198798
0.800000,161.111111,3, 7.919109
0.800000,214.814815,3, 7.045858
0.800000,268.518519,3, 6.572365
0.800000,322.222222,3, 6.492136
0.800000,375.925926,3, 6.798856
0.800000,429.629630,3, 7.486381
0.800000,483.333333,3, 8.548735
0.800000,537.037037,3, 9.980096
0.800000,590.740741,3, 11.774800
0.800000,644.444444,3, 13.927328
0.800000,698.148148,3, 16.432305
0.800000,751.851852,3, 19.284491
0.800000,805.555556,3, 22.478780
0.800000,859.259259,3, 26.010193
0.800000,912.962963,3, 29.873875
0.800000,966.666667,3, 34.065088
0.800000,1020.370370,3, 38.579211
0.800000,1074.074074,3, 43.411733
0.800000,1127.777778,3, 48.558252
0.800000,1181.481481,3, 54.014466
0.800000,1235.185185,3, 59.776177
0.800000,1288.888889,3, 65.839283
0.800000,1342.592593,3, 72.199776
0.800000,1396.296296,3, 78.853738
0.800000,1450.000000,3, 85.797341
0.800000,1503.703704,3, 93.026840
0.800000,1557.407407,3, 100.538575
0.800000,1611.111111,3, 108.328964
0.800000,1664.814815,3, 116.394505
0.800000,1718.518519,3, 124.731770
0.800000,1772.222222,3, 133.337404
0.800000,1825.925926,3, 142.208124
0.800000,1879.629630,3, 151.340714
0.800000,1933.333333,3, 160.732026
0.800000,1987.037037,3, 170.378978
0.800000,2040.740741,3, 180.278548
0.800000,2094.444444,3, 190.427779
0.800000,2148.148148,3, 200.823770
0.800000,53.703704,4, 9.738394
0.800000,107.407407,4, 7.226158
0.800000,161.111111,4, 5.446207
0.800000,214.814815,4, 4.377377
0.800000,268.518519,4, 3.999528
0.800000,322.222222,4, 4.293477
0.800000,375.925926,4, 5.240937
0.800000,429.629630,4, 6.824456
0.800000,483.333333,4, 9.027368
0.800000,537.037037,4, 11.833742
0.800000,590.740741,4, 15.228336
0.800000,644.444444,4, 19.196559
0.800000,698.148148,4, 23.724432
0.800000,751.851852,4, 28.798549
0.800000,805.555556,4, 34.406050
0.800000,859.259259,4, 40.534585
0.800000,912.962963,4, 47.172291
0.800000,966.666667,4, 54.307761
0.800000,1020.370370,4, 61.930024
0.800000,1074.074074,4, 70.028516
0.800000,1127.777778,4, 78.593065
0.800000,1181.481481,4, 87.613870
0.800000,1235.185185,4, 97.081478
0.800000,1288.888889,4, 106.986772
0.800000,1342.592593,4, 117.320951
0.800000,1396.296296,4, 128.075516
0.800000,1450.000000,4, 139.242256
0.800000,1503.703704,4, 150.813234
0.800000,1557.407407,4, 162.780776
0.800000,1611.111111,4, 175.137455
0.800000,1664.814815,4, 187.876083
0.800000,1718.518519,4, 200.989700
0.800000,1772.222222,4, 214.471564
0.800000,1825.925926,4, 228.315141
0.800000,1879.629630,4, 242.514096
0.800000,1933.333333,4, 257.062285
0.800000,1987.037037,4, 271.953746
0.800000,2040.740741,4, 287.182693
0.800000,2094.444444,4, 302.743509
0.800000,2148.148148,4, 318.630737
0.800000,53.703704,5, 9.390054
0.800000,107.407407,5, 6.647679
0.800000,161.111111,5, 4.748496
0.800000,214.814815,5, 3.664613
0.800000,268.518519,5, 3.369683
0.800000,322.222222,5, 3.838783
0.800000,375.925926,5, 5.048307
0.800000,429.629630,5, 6.975874
0.800000,483.333333,5, 9.600240
0.800000,537.037037,5, 12.901214
0.800000,590.740741,5, 16.859592
0.800000,644.444444,5, 21.457087
0.800000,698.148148,5, 26.676269
0.800000,751.851852,5, 32.500511
0.800000,805.555556,5, 38.913937
0.800000,859.259259,5, 45.901376
0.800000,912.962963,5, 53.448317
0.800000,966.666667,5, 61.540870
0.800000,1020.370370,5, 70.165733
0.800000,1074.074074,5, 79.310151
0.800000,1127.777778,5, 88.961890
0.800000,1181.481481,5, 99.109206
0.800000,1235.185185,5, 109.740817
0.800000,1288.888889,5, 120.845879
0.800000,1342.592593,5, 132.413963
0.800000,1396.296296,5, 144.435030
0.800000,1450.000000,5, 156.899415
0.800000,1503.703704,5, 169.797805
0.800000,1557.407407,5, 183.121222
0.800000,1611.111111,5, 196.861005
0.800000,1664.814815,5, 211.008799
0.800000,1718.518519,5, 225.556532
0.800000,1772.222222,5, 240.496411
0.800000,1825.925926,5, 255.820900
0.800000,1879.629630,5, 271.522716
0.800000,1933.333333,5, 287.594811
0.800000,1987.037037,5, 304.030365
0.800000,2040.740741,5, 320.822774
0.800000,2094.444444,5, 337.965643
0.800000,2148.148148,5, 355.452773
0.800000,53.703704,6, 9.096656
0.800000,107.407407,6, 6.170159
0.800000,161.111111,6, 4.188515
0.800000,214.814815,6, 3.116887
0.800000,268.518519,6, 2.922581
0.800000,322.222222,6, 3.574864
0.800000,375.925926,6, 5.044803
0.800000,429.629630,6, 7.305116
0.800000,483.333333,6, 10.330052
0.800000,537.037037,6, 14.095261
0.800000,590.740741,6, 18.577701
0.800000,644.444444,6, 23.755533
0.800000,698.148148,6, 29.608038
0.800000,751.851852,6, 36.115539
0.800000,805.555556,6, 43.259325
0.800000,859.259259,6, 51.021589
0.800000,912.962963,6, 59.385368
0.800000,966.666667,6, 68.334485
0.800000,1020.370370,6, 77.853502
0.800000,1074.074074,6, 87.927671
0.800000,1127.777778,6, 98.542892
0.800000,1181.481481,6, 109.685674
0.800000,1235.185185,6, 121.343101
0.800000,1288.888889,6, 133.502792
0.800000,1342.592593,6, 146.152877
0.800000,1396.296296,6, 159.281965
0.800000,1450.000000,6, 172.879115
0.800000,1503.703704,6, 186.933816
0.800000,1557.407407,6, 201.435961
0.800000,1611.111111,6, 216.375825
0.800000,1664.814815,6, 231.744047
0.800000,1718.518519,6, 247.531608
0.800000,1772.222222,6, 263.729817
0.800000,1825.925926,6, 280.330294
0.800000,1879.629630,6, 297.324953
0.800000,1933.333333,6, 314.705988
0.800000,1987.037037,6, 332.465859
0.800000,2040.740741,6, 350.597284
0.800000,2094.444444,6, 369.093219
0.800000,2148.148148,6, 387.946854
0.800000,53.703704,7, 8.176305
0.800000,107.407407,7, 4.802550
0.800000,161.111111,7, 2.806348
0.800000,214.814815,7, 2.116980
0.800000,268.518519,7, 2.669755
0.800000,322.222222,7, 4.405310
0.800000,375.925926,7, 7.269017
0.800000,429.629630,7, 11.210464
0.800000,483.333333,7, 16.183018
0.800000,537.037037,7, 22.143433
0.800000,590.740741,7, 29.051516
0.800000,644.444444,7, 36.869834
0.800000,698.148148,7, 45.563454
0.800000,751.851852,7, 55.099713
0.800000,805.555556,7, 65.448017
0.800000,859.259259,7, 76.579664
0.800000,912.962963,7, 88.467678
0.800000,966.666667,7, 101.086672
0.800000,1020.370370,7, 114.412716
0.800000,1074.074074,7, 128.423224
0.800000,1127.777778,7, 143.096849
0.800000,1181.481481,7, 158.413390
0.800000,1235.185185,7, 174.353708
0.800000,1288.888889,7, 190.899649
0.800000,1342.592593,7, 208.033971
0.800000,1396.296296,7, 225.740287
0.800000,1450.000000,7, 244.003002
0.800000,1503.703704,7, 262.807260
0.800000,1557.407407,7, 282.138900
0.800000,1611.111111,7, 301.984404
0.800000,1664.814815,7, 322.330865
0.800000,1718.518519,7, 343.165943
0.800000,1772.222222,7, 364.477832
0.800000,1825.925926,7, 386.255230
0.800000,1879.629630,7, 408.487306
0.800000,1933.333333,7, 431.163675
0.800000,1987.037037,7, 454.274373
0.800000,2040.740741,7, 477.809832
0.800000,2094.444444,7, 501.760860
0.800000,2148.148148,7, 526.118617
0.800000,53.703704,8, 7.385602
0.800000,107.407407,8, 3.824016
0.800000,161.111111,8, 2.171520
0.800000,214.814815,8, 2.296888
0.800000,268.518519,8, 4.083755
0.800000,322.222222,8, 7.428359
0.800000,375.925926,8, 12.237699
0.800000,429.629630,8, 18.428034
0.800000,483.333333,8, 25.923634
0.800000,537.037037,8, 34.655746
0.800000,590.740741,8, 44.561719
0.800000,644.444444,8, 55.584273
0.800000,698.148148,8, 67.670870
0.800000,751.851852,8, 80.773185
0.800000,805.555556,8, 94.846639
0.800000,859.259259,8, 109.850009
0.800000,912.962963,8, 125.745081
